,Application Year,Lens ID,Inventor
4072,2017,107-172-570-339-876,Bertrand Florie
4073,2017,107-172-570-339-876,Segui Bruno
4074,2017,107-172-570-339-876,Meyer Nicolas
4075,2017,107-172-570-339-876,Levade Thierry
4076,2017,107-172-570-339-876,Colacios Viatgé Céline
4077,2018,176-846-054-991-797,Cui Xiangju
4078,2018,176-846-054-991-797,Li Xingguo
4079,2022,043-827-976-445-382,Kwon Byoung Se
4080,2022,043-827-976-445-382,Hwang Sun Hee
4081,2017,072-818-192-375-037,Mason Jacqueline M
4082,2017,072-818-192-375-037,Bray Mark Robert
4083,2017,072-818-192-375-037,Fletcher Graham
4084,2017,072-818-192-375-037,Mak Tak W
4085,2018,014-657-120-949-419,Mason Jacqueline M
4086,2018,014-657-120-949-419,Bray Mark R
4087,2018,014-657-120-949-419,Fletcher Graham
4088,2018,014-657-120-949-419,Mak Tak Wah
4089,2021,013-083-989-965-46X,Li Li
4090,2021,013-083-989-965-46X,Huang Hao-Min
4091,2021,013-083-989-965-46X,Deng Lan
4092,2021,013-083-989-965-46X,Zhu Zhen-Ping
4093,2018,170-963-273-730-540,Ye Darwin
4094,2018,170-963-273-730-540,Frank David
4095,2017,014-801-432-441-503,Wang Kevin
4096,2017,014-801-432-441-503,Jiao Shunchang
4097,2017,014-801-432-441-503,Li Wen
4098,2021,035-144-329-480-963,Khmelevskiy Andrey
4099,2017,004-006-541-448-565,Huang Lan
4100,2017,004-006-541-448-565,Mohanlal Ramon
4101,2017,004-006-541-448-565,Lloyd George
4102,2021,177-531-577-862-417,Gao Quanli
4103,2021,177-531-577-862-417,Zhang Jiangong
4104,2021,177-531-577-862-417,Li Hongle
4105,2021,177-531-577-862-417,Wang Zibing
4106,2017,023-221-863-425-746,Huang Ching-Yu
4107,2017,023-221-863-425-746,Kuo Michael David
4108,2020,159-415-018-704-382,Schabath Matthew B
4109,2020,159-415-018-704-382,Gillies Robert J
4110,2020,159-415-018-704-382,Mu Wei
4111,2019,110-946-339-810-287,Wei Yuan
4112,2019,110-946-339-810-287,Kuang Dongming
4113,2017,186-426-547-208-985,Huang Xuefen
4114,2017,186-426-547-208-985,Chen Siyi
4115,2023,184-676-041-474-660,Moss Rebecca Anne
4116,2023,184-676-041-474-660,Basciano Paul Andrew
4117,2022,125-460-093-994-446,Oh Hsueh Ling Janice
4118,2022,125-460-093-994-446,Wang Cheng-I
4119,2022,125-460-093-994-446,Yeo Siok Ping
4120,2002,078-948-040-487-607,Mueller Eileen Elliott
4121,2002,078-948-040-487-607,Hanson Douglas Charles
4122,2019,160-091-165-541-787,Allison James
4123,2019,160-091-165-541-787,Goswami Sangeeta
4124,2019,160-091-165-541-787,Sharma Padmane
4125,2020,041-899-999-688-459,Kobayashi Kunihiko
4126,2020,041-899-999-688-459,Horii Takayuki
4127,2016,014-048-589-662-905,Sapra Ajay Kumar
4128,2016,014-048-589-662-905,Mehta Vimal D
4129,2016,014-048-589-662-905,Luca Rastelli
4130,2021,144-388-697-087-578,Song Haa Na
4131,2021,108-275-158-655-736,Zhang Zhiping
4132,2021,108-275-158-655-736,Tu Kun
4133,2021,108-275-158-655-736,Yu Yulin
4134,2017,138-364-746-703-813,Fujitani Yusushi
4135,2017,138-364-746-703-813,Madakamutil Loui
4136,2017,138-364-746-703-813,Garcia Ribas Ignacio
4137,2017,138-364-746-703-813,Kelly Patrick
4138,2017,138-364-746-703-813,Brake Rachael L
4139,2018,166-606-432-946-809,Rao Sudha
4140,2020,105-469-070-033-912,Breitbart Eyal
4141,2020,105-469-070-033-912,Mendel Itzhak
4142,2020,105-469-070-033-912,Yacov Niva
4143,2020,105-469-070-033-912,Rachmilewitz Minei Tamar
4144,2020,182-847-076-707-939,Chaparro Rodolfo J
4145,2020,182-847-076-707-939,Seidel Iii Ronald D
4146,2021,033-558-405-206-411,Wilson Douglas
4147,2021,033-558-405-206-411,Abraham Anson
4148,2021,033-558-405-206-411,Altura Rachel
4149,2018,022-032-480-156-527,Liu Xiu
4150,2018,022-032-480-156-527,Han Zhen
4151,2018,022-032-480-156-527,Dong Chuangchuang
4152,2018,022-032-480-156-527,Sha Chunjie
4153,2018,022-032-480-156-527,Cheng Yan
4154,2018,022-032-480-156-527,Dou Changlin
4155,2018,022-032-480-156-527,Han Jing
4156,2018,022-032-480-156-527,Song Deyong
4157,2022,034-810-141-053-818,Vimal Mehta
4158,2022,034-810-141-053-818,Aparna Katoch Sapra
4159,2022,034-810-141-053-818,Luca Rastelli
4160,2019,031-442-466-707-255,Macdougall John
4161,2019,031-442-466-707-255,Mehta Vimal D
4162,2019,031-442-466-707-255,Luca Rastelli
4163,2019,031-442-466-707-255,Gupta Snigdha
4164,2019,075-943-405-556-467,Chen Jia Shiong
4165,2019,075-943-405-556-467,Chen Chia Nan
4166,2019,075-943-405-556-467,Chao Ye Su
4167,2019,028-482-929-045-357,Yuan Ye
4168,2019,028-482-929-045-357,Zhang Ming
4169,2019,169-981-498-837-537,Zhang Lin
4170,2019,169-981-498-837-537,Zhang Shiyue
4171,2019,169-981-498-837-537,Wang Wenjing
4172,2019,169-981-498-837-537,Wang Kai
4173,2020,154-155-804-306-787,Luo Li-Qun
4174,2020,154-155-804-306-787,Liu Qianyong
4175,2020,154-155-804-306-787,Wen Zhenguo
4176,2020,154-155-804-306-787,Chen Lieping
4177,2018,028-113-156-696-428,Liu Wei
4178,2018,028-113-156-696-428,Chen Yuhua
4179,2018,028-113-156-696-428,Meng Jiao
4180,2022,198-159-723-227-715,Osman Iman
4181,2022,198-159-723-227-715,Zhong Judy
4182,2022,198-159-723-227-715,Johannet Paul
4183,2019,138-554-594-054-945,Seino Ken-Ichiro
4184,2019,138-554-594-054-945,Baghdadi Muhammad
4185,2018,088-357-525-763-006,Liu Guangluo
4186,2018,088-357-525-763-006,Nie Li
4187,2022,029-788-831-247-848,Xu Lihui
4188,2022,029-788-831-247-848,Che Jenny
4189,2022,029-788-831-247-848,Li Peng
4190,2022,195-212-075-216-436,Dimitriadis Petros
4191,2022,195-212-075-216-436,Blank Christian Ulrich
4192,2021,036-186-192-198-933,Huang Lan
4193,2021,036-186-192-198-933,Mohanlal Ramon
4194,2022,169-132-405-199-067,Bossi Daniela
4195,2022,169-132-405-199-067,Theurillat Jean-Philippe
4196,2022,169-132-405-199-067,Vallerga Arianna
4197,2022,169-132-405-199-067,Revandkar Ajinkya
4198,2022,169-132-405-199-067,Bolis Marco
4199,2022,191-566-961-718-329,Tong Aiping
4200,2022,191-566-961-718-329,Lu Huaqing
4201,2022,191-566-961-718-329,Wei Yuquan
4202,2022,191-566-961-718-329,Wang Zeng
4203,2022,191-566-961-718-329,Zhou Liangxue
4204,2020,025-498-724-506-006,Van Epps Heather
4205,2020,025-498-724-506-006,Waight Andrew
4206,2020,025-498-724-506-006,Kwan Byron Hua
4207,2020,025-498-724-506-006,Lyski Ryan
4208,2020,025-498-724-506-006,Jeffrey Scott
4209,2023,145-780-743-720-980,Helsen Christopher W
4210,2023,145-780-743-720-980,Sengupta Sadhak
4211,2023,145-780-743-720-980,Bader Andreas
4212,2023,145-780-743-720-980,Macgregor Heather
4213,2023,145-780-743-720-980,Ip Philbert
4214,2022,131-296-135-488-679,Zhang Xin
4215,2020,005-188-333-334-842,Fang Guobo
4216,2020,005-188-333-334-842,Cai Zeling
4217,2020,005-188-333-334-842,Wu Heng
4218,2017,127-660-893-135-577,Bruce Keyt
4219,2017,127-660-893-135-577,Baliga Ramesh
4220,2017,127-660-893-135-577,Leonard George Presta
4221,2021,167-313-041-968-397,Taekyeong Kim
4222,2021,167-313-041-968-397,Won Ho Kang
4223,2021,167-313-041-968-397,Seongsung Kwak
4224,2021,167-313-041-968-397,Yang Gi Hyeok
4225,2021,167-313-041-968-397,Hyo Jin Lee
4226,2019,047-693-467-881-965,Heo Jeong
4227,2019,047-693-467-881-965,Yoo So Young
4228,2019,047-693-467-881-965,Kang Dae Hwan
4229,2019,047-693-467-881-965,Jeong Young Il
4230,2021,040-150-446-677-804,Zhu Yongqiang
4231,2021,040-150-446-677-804,Li Xue
4232,2021,040-150-446-677-804,Zhou Guo
4233,2021,040-150-446-677-804,Xiao Yang
4234,2021,040-150-446-677-804,Wu Wenming
4235,2021,040-150-446-677-804,Luo Cheng
4236,2021,040-150-446-677-804,Zhao Li-Wen
4237,2014,167-607-376-275-772,Ma Shuli
4238,2014,167-607-376-275-772,Fu Shilong
4239,2014,167-607-376-275-772,Peng Jianjian
4240,2014,167-607-376-275-772,Qin Songbing
4241,2014,167-607-376-275-772,Wang Min
4242,2014,167-607-376-275-772,Luan Yan
4243,2014,167-607-376-275-772,Xu Ting
4244,2014,167-607-376-275-772,Ma Hui
4245,2014,167-607-376-275-772,Wang Xiaoxiao
4246,2014,167-607-376-275-772,Li Xiang
4247,2020,104-419-539-397-560,Xie Qiuling
4248,2020,104-419-539-397-560,Han Yue
4249,2020,104-419-539-397-560,Xiong Sheng
4250,2020,104-419-539-397-560,Shen Xiao
4251,2020,028-269-837-341-869,Xu Junfang
4252,2020,028-269-837-341-869,Guo Kangping
4253,2020,028-269-837-341-869,Wang Pilin
4254,2020,028-269-837-341-869,Xu Ting
4255,2020,028-269-837-341-869,Jin Yuhao
4256,2019,057-999-035-264-343,Green Iv George A
4257,2019,057-999-035-264-343,Bhagavatheeswaran Prabhu Seshaiyer
4258,2019,057-999-035-264-343,Fu Yali
4259,2019,057-999-035-264-343,Oukessou Abderrahim
4260,2019,057-999-035-264-343,Selvaggi Giovanni
4261,2019,057-999-035-264-343,Faith Nathan E
4262,2019,057-999-035-264-343,Geese William J
4263,2019,057-999-035-264-343,Maier Sabine
4264,2019,057-999-035-264-343,Botwood Nicholas Allan John
4265,2019,057-999-035-264-343,Healey Diane
4266,2019,057-999-035-264-343,Chang Han
4267,2019,057-999-035-264-343,Szustakowski Joseph Daniel
4268,2020,121-382-255-572-62X,Davis Elliot
4269,2020,038-658-750-776-626,Fang Jianmin
4270,2020,038-658-750-776-626,Jiang Jing
4271,2020,038-658-750-776-626,Zhao Guo-Rui
4272,2020,038-658-750-776-626,Li Shen-Jun
4273,2020,086-180-311-544-007,Yang Fan
4274,2020,086-180-311-544-007,Guo Yanan
4275,2020,086-180-311-544-007,Xie Jingshu
4276,2020,086-180-311-544-007,Yang Yi
4277,2020,086-180-311-544-007,Shen Yuelei
4278,2020,086-180-311-544-007,Lu Chengyuan
4279,2020,086-180-311-544-007,Chen Yun
4280,2020,086-180-311-544-007,Dong Chunyan
4281,2020,086-180-311-544-007,Ni Jian
4282,2019,118-176-490-099-910,Wang Kang
4283,2019,118-176-490-099-910,Bai Yi
4284,2019,118-176-490-099-910,Zhang Yingshu
4285,2020,144-042-691-517-831,Ju Richard Chenglang
4286,2016,152-276-281-170-435,Li Zhilong
4287,2016,152-276-281-170-435,Xiao Yangui
4288,2016,152-276-281-170-435,Tang Wencui
4289,2016,152-276-281-170-435,Zheng Yi
4290,2020,044-479-556-147-790,Wang Tianyu
4291,2020,044-479-556-147-790,Wang Minmin
4292,2020,044-479-556-147-790,Xiao Yibei
4293,2020,044-479-556-147-790,Qiu Yatao
4294,2020,044-479-556-147-790,Hao Haiping
4295,2020,044-479-556-147-790,Jiang Sheng
4296,2020,044-479-556-147-790,Zhang Kuojun
4297,2020,044-479-556-147-790,Zhang Yu
4298,2017,157-846-585-512-573,Huang Lu
4299,2017,157-846-585-512-573,Lin Dang
4300,2017,157-846-585-512-573,Hu Hai
4301,2017,157-846-585-512-573,Xu Yong
4302,2014,113-526-435-990-351,Xiao Hui
4303,2014,113-526-435-990-351,Jiang Weidong
4304,2014,113-526-435-990-351,Lang Guojun
4305,2020,070-454-235-982-359,Dummer Reinhard
4306,2020,070-454-235-982-359,Levesque Mitchell
4307,2020,070-454-235-982-359,Kunstfeld Rainer
4308,2020,070-454-235-982-359,Pehamberger Hubert
4309,2020,070-454-235-982-359,Paulitschke Verena
4310,2020,070-454-235-982-359,Gerner Christopher
4311,2020,070-454-235-982-359,Eichhoff Ossia
4312,2020,070-454-235-982-359,Aebersold Ruedi
4313,2014,104-407-288-516-220,Elliott Carrie M
4314,2014,104-407-288-516-220,Das Tapan
4315,2014,104-407-288-516-220,Muthurania Kevin W
4316,2014,104-407-288-516-220,Nema Sandeep
4317,2014,104-407-288-516-220,Singh Satish K
4318,2014,104-407-288-516-220,Abate Justin D
4319,2021,057-023-768-686-709,Huang Lan
4320,2021,057-023-768-686-709,Mohanlal Ramon
4321,2021,194-931-804-079-596,Tanaka Yoshimasa
4322,2021,194-931-804-079-596,Kimura Kiminori
4323,2023,003-089-202-924-694,Zitvogel Laurence
4324,2023,003-089-202-924-694,Loriot Yohann
4325,2023,003-089-202-924-694,Goubet Anne-Gaëlle
4326,2019,155-476-993-236-581,Bera Kaustav
4327,2019,155-476-993-236-581,Velcheti Vamsidhar
4328,2019,155-476-993-236-581,Vaidya Pranjal
4329,2019,155-476-993-236-581,Madabhushi Anant
4330,2019,072-847-414-231-18X,Srivastava Satish
4331,2019,072-847-414-231-18X,Saxena Ashish
4332,2019,072-847-414-231-18X,Ramana Kota
4333,2016,055-425-159-952-046,Chen Caiwei
4334,2016,055-425-159-952-046,He Wei-Wu
4335,2016,055-425-159-952-046,Wei Haitao
4336,2016,055-425-159-952-046,Boyang Chu
4337,2016,055-425-159-952-046,Qi Lili
4338,2016,055-425-159-952-046,Donghui Ma
4339,2016,055-425-159-952-046,Guangli Wang
4340,2016,055-425-159-952-046,Yan Wenguang
4341,2019,009-696-191-933-562,Puchkova Mariya Yurevna
4342,2019,009-696-191-933-562,Gordeev Aleksandr Andreevich
4343,2019,009-696-191-933-562,Ekimova Viktoriya Mikhajlovna
4344,2019,009-696-191-933-562,Kozlov Aleksej Evgenevich
4345,2019,009-696-191-933-562,Morozov Dmitrij Valentinovich
4346,2019,009-696-191-933-562,Solovev Valerij Vladimirovich
4347,2019,009-696-191-933-562,Smirnova Yana Andreevna
4348,2019,009-696-191-933-562,Doronin Aleksandr Nikolaevich
4349,2019,009-696-191-933-562,Ivanov Roman Alekseevich
4350,2019,009-696-191-933-562,Basovskij Yurij Ivanovich
4351,2020,165-464-418-356-450,Chuntharapai Anan
4352,2020,165-464-418-356-450,Green Cherie Louise
4353,2020,165-464-418-356-450,Wong Terence
4354,2020,165-464-418-356-450,Kim Doris
4355,2023,003-757-086-375-771,Xu Xiaojian
4356,2021,012-589-630-456-847,Ruiz Soto Rodrigo R
4357,2017,182-946-704-367-159,Wang Cheng-I
4358,2017,182-946-704-367-159,Yeo Siok Ping
4359,2017,182-946-704-367-159,Ngoh Eve
4360,2021,144-305-775-176-730,Li Li
4361,2021,144-305-775-176-730,Huang Hao-Min
4362,2021,144-305-775-176-730,Deng Lan
4363,2021,144-305-775-176-730,Zhu Zhen-Ping
4364,2019,041-570-344-195-748,Gromeier Matthias
4365,2019,041-570-344-195-748,Desjardins Annick
4366,2019,041-570-344-195-748,Friedman Henry
4367,2019,041-570-344-195-748,Bigner Darell
4368,2019,041-570-344-195-748,Nair Smita
4369,2016,101-070-421-617-881,Finckenstein Friedrich
4370,2018,177-310-099-148-411,Guo Huaizu
4371,2018,177-310-099-148-411,Hou Sheng
4372,2018,177-310-099-148-411,Xu Jin
4373,2022,104-413-305-572-373,Xu Ruihua
4374,2022,104-413-305-572-373,Zhao Xia
4375,2020,019-247-622-837-783,Kriegsman Barry Alan
4376,2020,019-247-622-837-783,Rock Kenneth L
4377,2021,053-963-590-059-306,Park Sook Ryun
4378,2018,048-564-458-278-430,Chie Nakajima
4379,2018,048-564-458-278-430,Kazuhiko Ohashi
4380,2018,048-564-458-278-430,Yumiko Kagawa
4381,2018,048-564-458-278-430,Asami Nishimori
4382,2018,048-564-458-278-430,Maekawa Naoya
4383,2018,048-564-458-278-430,Suzuki Yasuhiko
4384,2018,048-564-458-278-430,Satoshi Takagi
4385,2018,048-564-458-278-430,Okagawa Tomohiro
4386,2018,048-564-458-278-430,Murata Shiro
4387,2018,048-564-458-278-430,Konnai Satoru
4388,2019,120-870-466-380-421,Hu Haiyan
4389,2014,085-715-224-925-962,Grange John
4390,2014,085-715-224-925-962,Akle Charles
4391,2014,085-715-224-925-962,Bilyard Kevin
4392,2021,124-012-200-548-738,Adewoye Adeboye
4393,2012,169-564-151-776-993,Nema Sandeep
4394,2012,169-564-151-776-993,Singh Satish Kumar
4395,2012,169-564-151-776-993,Abate Justin Donald
4396,2012,169-564-151-776-993,Muthurania Kevin Wamiti
4397,2012,169-564-151-776-993,Das Tapan Kanti
4398,2012,169-564-151-776-993,Elliott Carrie Marie
4399,2020,117-884-596-852-414,Kessler John A
4400,2020,117-884-596-852-414,Kan Lixin
4401,2020,085-572-937-173-080,Verploegen Sandra
4402,2020,085-572-937-173-080,Rangwala Reshma Abdulla
4403,2020,085-572-937-173-080,Cao Anthony
4404,2020,085-572-937-173-080,Abidoye Oyewale
4405,2020,085-572-937-173-080,Gardai Shyra
4406,2020,085-572-937-173-080,Nicacio Leonardo Viana
4407,2020,085-572-937-173-080,Breij Esther C W
4408,2021,198-432-326-682-022,Lin Lin
4409,2021,198-432-326-682-022,Chen Xuesi
4410,2021,198-432-326-682-022,Tian Huayu
4411,2021,198-432-326-682-022,Hu Yingying
4412,2021,198-432-326-682-022,Chen Jie
4413,2021,198-432-326-682-022,Guo Zhaopei
4414,2022,187-983-834-626-221,Kamimura Masaki
4415,2022,187-983-834-626-221,Sakaguchi Shimon
4416,2022,187-983-834-626-221,Hiroaki Susumu
4417,2022,187-983-834-626-221,Hiroki Kawauchi
4418,2022,187-983-834-626-221,Kanako Tatsumi
4419,2022,187-983-834-626-221,Hitoshi Katada
4420,2022,187-983-834-626-221,Hori Yuji
4421,2022,187-983-834-626-221,Igawa Tomoyuki
4422,2022,187-983-834-626-221,Matsuda Yutaka
4423,2022,187-983-834-626-221,Hayashi Hiroki
4424,2022,187-983-834-626-221,Shimizu Shun
4425,2022,187-983-834-626-221,Komori Yasunori
4426,2021,070-621-080-811-592,Wu Yaqin
4427,2021,070-621-080-811-592,He Xia
4428,2021,070-621-080-811-592,Wang Hairong
4429,2021,070-621-080-811-592,Huang Jian
4430,2021,070-621-080-811-592,Yang Yongqin
4431,2021,070-621-080-811-592,Zhu Biqing
4432,2021,070-621-080-811-592,Dai Dongfang
4433,2021,154-387-752-947-509,Park Sook Ryun
4434,2021,138-584-714-065-006,Wei Xiaoyue
4435,2021,138-584-714-065-006,Zhu Xiangyang
4436,2021,138-584-714-065-006,Li Xue
4437,2021,138-584-714-065-006,Pan Xianfei
4438,2021,138-584-714-065-006,Ren Xiaochen
4439,2021,092-744-703-791-371,Liu Li
4440,2021,092-744-703-791-371,So Alex
4441,2021,092-744-703-791-371,Wise Aaron
4442,2021,092-744-703-791-371,Vijayaraghavan Raakhee
4443,2021,092-744-703-791-371,Kaplan Shannon
4444,2021,092-744-703-791-371,Salmans Michael
4445,2021,092-744-703-791-371,Yao Joyee
4446,2021,092-744-703-791-371,Golkaram Mahdi
4447,2021,092-744-703-791-371,Zhang Shile
4448,2021,094-516-736-360-744,Li Shengfeng
4449,2021,094-516-736-360-744,Liang Qiulian
4450,2021,094-516-736-360-744,Fu Ziyi
4451,2021,094-516-736-360-744,Chen Yifan
4452,2021,094-516-736-360-744,Yu Jinquan
4453,2017,010-571-234-960-234,Yang Wei
4454,2017,010-571-234-960-234,Bai Yibing
4455,2017,010-571-234-960-234,Xiong Ying
4456,2017,010-571-234-960-234,Li Boliang
4457,2017,010-571-234-960-234,Xu Chenqi
4458,2016,110-299-018-992-78X,Nandabalan Krishnan
4459,2016,110-299-018-992-78X,Sharma Himani
4460,2022,136-864-163-930-932,Noonan Anne Mary
4461,2022,136-864-163-930-932,Gazda Michael
4462,2022,136-864-163-930-932,Cruze Iii
4463,2022,136-864-163-930-932,Tapolsky Gilles Hugues
4464,2022,136-864-163-930-932,Wesolowski Robert
4465,2022,136-864-163-930-932,Wolfe Darren P
4466,2022,136-864-163-930-932,Takigiku Ray
4467,2022,136-864-163-930-932,Curry Iii
4468,2022,199-328-106-299-773,Ma Li
4469,2021,015-161-270-121-024,Kang Won-Ho
4470,2021,015-161-270-121-024,Guo Xingcheng
4471,2021,015-161-270-121-024,Kim Tae-Kyung
4472,2021,015-161-270-121-024,Yang Gi Hyeok
4473,2021,015-161-270-121-024,Lee Hyo-Jin
4474,2020,043-543-565-128-206,Han Wenbo
4475,2020,043-543-565-128-206,Lin Wenbin
4476,2020,043-543-565-128-206,Chan Christina
4477,2023,115-829-317-787-302,Klouch Khadidja
4478,2023,115-829-317-787-302,Bortolini Silveira Amanda
4479,2023,115-829-317-787-302,Stern Marc-Henri
4480,2023,115-829-317-787-302,Bidard Francois-Clement
4481,2023,115-829-317-787-302,Renault Shufang
4482,2023,115-829-317-787-302,Proudhon Charlotte
4483,2017,178-545-456-372-685,Barchi Joseph John
4484,2017,178-545-456-372-685,Yang De
4485,2017,178-545-456-372-685,Oppenheim Joost J
4486,2017,178-545-456-372-685,Bustin Michael
4487,2017,178-545-456-372-685,Han Zen
4488,2017,115-873-367-066-683,Heiser Ryan
4489,2017,115-873-367-066-683,Josephson Neil
4490,2017,115-873-367-066-683,Farsaci Benedetto
4491,2017,115-873-367-066-683,Cao Anthony
4492,2021,058-740-666-376-222,Lu Li-Sheng
4493,2021,058-740-666-376-222,Luo Ying
4494,2021,058-740-666-376-222,Fu Jun
4495,2021,058-740-666-376-222,Liu Yunpeng
4496,2021,058-740-666-376-222,Huo Yongting
4497,2021,058-740-666-376-222,Lu Di
4498,2021,058-740-666-376-222,Zhang Chan
4499,2019,006-156-871-991-364,Zhang Fengxue
4500,2019,006-156-871-991-364,Zhang Lei
4501,2019,006-156-871-991-364,Chen Shi
4502,2019,006-156-871-991-364,Cai Mingqing
4503,2019,006-156-871-991-364,Zhu Xiangyang
4504,2019,006-156-871-991-364,Yu Ling
4505,2017,158-748-037-273-695,Wang Xia
4506,2017,158-748-037-273-695,Ye Pei
4507,2017,158-748-037-273-695,Li Feng
4508,2017,158-748-037-273-695,Li Yan
4509,2017,158-748-037-273-695,Zhang Boyan
4510,2017,158-748-037-273-695,Liu Huifang
4511,2016,103-018-679-167-739,Huang Siqie
4512,2016,103-018-679-167-739,Yao Fei
4513,2016,103-018-679-167-739,Dai Xiangrong
4514,2016,103-018-679-167-739,Li Xiaoyi
4515,2016,103-018-679-167-739,Liang Jie
4516,2023,036-451-011-297-049,Wang Jianping
4517,2023,036-451-011-297-049,Huang Meijin
4518,2023,036-451-011-297-049,Deng Yanhong
4519,2023,036-451-011-297-049,Huang Jun
4520,2023,036-451-011-297-049,Pei Fengyun
4521,2018,047-354-653-053-913,Prockop Susan
4522,2018,047-354-653-053-913,O'Reilly Richard
4523,2018,047-354-653-053-913,Doubrovina Ekaterina
4524,2018,047-354-653-053-913,Dahi Parastoo
4525,2023,106-728-976-424-119,Jung Joon-Goo
4526,2023,106-728-976-424-119,Choi Jiwon Sarah
4527,2023,106-728-976-424-119,Chan Kim
4528,2023,106-728-976-424-119,Moon Eun Sang
4529,2023,106-728-976-424-119,Jung Heonjae
4530,2023,106-728-976-424-119,Bae Jungu
4531,2023,106-728-976-424-119,Chi Sungkuon
4532,2022,041-385-047-217-061,Barbiro Inbal
4533,2022,041-385-047-217-061,Adewoye Md
4534,2022,041-385-047-217-061,Ophir Eran
4535,2022,041-385-047-217-061,Vaknin Ilan
4536,2022,041-385-047-217-061,Ferre Pierre
4537,2020,015-846-201-660-528,Hui Ada
4538,2020,015-846-201-660-528,Zhu-Shimoni Judith
4539,2016,003-296-610-894-81X,Earp Henry Shelton Iii
4540,2021,080-251-517-845-072,Huang Yingfeng
4541,2021,080-251-517-845-072,Fang Ying
4542,2021,080-251-517-845-072,Jin Rui
4543,2021,080-251-517-845-072,Zhang Ruixia
4544,2021,080-251-517-845-072,Shao Zhe
4545,2019,051-639-225-232-345,Stein Andrew Marc
